name,category,subtype,lat,lon,addr_city,addr_province,addr_street,osm_type,osm_id
Trung tâm Hoạt động Thanh thiếu nhi Thành phố Bắc Ninh (cơ sở 2),community_centre,,21.18445,106.07901,Bắc Ninh,Bac Ninh,Đường Lý Thái Tông,way,1030833865
Trung tâm Hoạt động Thanh thiếu nhi tỉnh Bắc Kạn,community_centre,,22.15087,105.83249,,,,way,1088700419
Trung tâm Hoạt động Thanh thiếu nhi tỉnh Sơn La (cơ sở 2),community_centre,,21.28446,103.97024,,,Đường Lê Duẩn,way,1028840354
Trung tâm Hoạt động Thanh thiếu nhi tỉnh Thừa Thiên-Huế,community_centre,,16.47978,107.59976,,,Lâm Hoàng,way,1211159963
Trung tâm Hoạt động thanh thiếu nhi tỉnh Sơn La,community_centre,,21.32645,103.91939,,,Đường Nguyễn Lương Bằng,way,1028840328
Trung tâm Hoạt động thanh thiếu niên tỉnh Nghệ An,community_centre,,18.80154,105.719,,,,way,1174486568
"Trung tâm Hoạt động thanh, thiếu nhi tỉnh Hà Nam",community_centre,,20.53722,105.91631,,,Đường Trường Chinh,way,1224964435
Trung tâm Hành chính Xã Lai Vung,community_centre,,10.25059,105.60315,,,,way,1496345904
Trung tâm Hành chính công phường Xuân Hương - Đà Lạt,community_centre,,11.95229,108.44168,,,,node,13114216638
Trung tâm Học tập Cộng đồng xã Má Lé,community_centre,,23.30838,105.30202,,,,way,854497462
Trung tâm Học tập Sinh hoạt Thanh thiếu niên,community_centre,,11.31557,106.09931,,,,way,664624824
Trung tâm Học tập cộng đồng xã Phú Vinh,community_centre,,11.21229,107.36528,,,,node,4713192000
Trung tâm Sinh hoạt Thanh thiếu nhi Trà Vinh,community_centre,,9.92819,106.33375,,,,way,1160399095
Trung tâm Sinh hoạt dã ngoại TTN-Thành phố Hồ Chí Minh,community_centre,,10.40146,106.90494,,,,way,1163580971
Trung tâm TDTT quận 9,community_centre,,10.84553,106.78797,,,,way,507538765
Trung tâm Thanh Thiếu Niên Miền Nam,community_centre,,10.33715,107.08839,,,,way,580493814
Trung tâm Thanh thiếu niên Trung ương,community_centre,,20.99064,105.8002,,,Phố Nguyễn Quý Đức,way,1451988286
Trung tâm Thông tin Văn hóa Nhật,community_centre,,21.03304,105.81603,Hà Nội,Hà Nội,Phố Liễu Giai,way,487922133
Trung tâm Thể thao Văn hóa thôn Bình An,community_centre,,21.17564,105.94016,Bắc Ninh,Bac Ninh,,way,1501132441
Trung tâm VH - HTCĐ phường Phước Nguyên,community_centre,,10.49949,107.18287,,,,way,741547848
Trung tâm VH-HTCD xã Kim Long,community_centre,,10.70268,107.2438,,,,way,728076226
Trung tâm VH-HTCĐ thị trấn Phước Hải,community_centre,,10.42847,107.29326,,,,way,737008868
Trung tâm VH-HTCĐ xã An Nhứt,community_centre,,10.48303,107.24884,,,,way,740715595
Trung tâm VH-HTCĐ xã Long Mỹ,community_centre,,10.43954,107.27523,,,,way,737854338
Trung tâm VH-HTCĐ xã Long Tân,community_centre,,10.54167,107.25894,,,,way,737860465
Trung tâm VH-HTCĐ xã Láng Dài,community_centre,,10.50299,107.33246,,,,way,737864977
Trung tâm VH-HTCĐ xã Lộc An,community_centre,,10.45479,107.33082,,,,way,738707425
Trung tâm VH-HTCĐ xã Phước Long Thọ,community_centre,,10.49948,107.31002,,,,way,737860467
Trung tâm VH-TT & HTCĐ xã Đất Mũi,community_centre,,8.60231,104.76116,,,,way,856188295
Trung tâm VH-TT&HTCĐ Xã An Thạnh,community_centre,,10.65285,106.47031,,,,way,1197326590
Trung tâm VH-TT&HTCĐ Xã Thanh Phú,community_centre,,10.66477,106.51059,,,,way,1197326524
Trung tâm VH-TT&HTCĐ Xã Tân Hội Đông,community_centre,,10.5043,106.34402,,,,way,1197326531
Trung tâm VHTT phường Xuân Sơn,community_centre,,21.07651,106.54506,,,,way,1001921193
Trung tâm Văn hoa Thể thao cộng đồng,community_centre,,10.37022,107.07436,,,Trần Xuân Độ,way,744059369
Trung tâm Văn hóa Trà Vinh,community_centre,,9.91853,106.3094,,,,way,288582881
Trung tâm Văn hóa,community_centre,,15.9219,107.64893,,,,way,624211520
Trung tâm Văn hóa - HTCĐ phường 11,community_centre,,10.41059,107.13413,,,,way,791281138
Trung tâm Văn hóa - HTCĐ phường Mỹ Xuân,community_centre,,10.62343,107.05697,,,,way,746959062
Trung tâm Văn hóa - HTCĐ xã Sông Xoài,community_centre,,10.66627,107.14728,,,,way,747273597
Trung tâm Văn hóa - HTCĐ xã Tân Lâm,community_centre,,10.71947,107.40169,,,,way,748644364
Trung tâm Văn hóa - Thông tin & Thể thao Nghĩa Đô,community_centre,,21.04222,105.7882,Hà Nội,Hà Nội,Phố Trần Quốc Hoàn,way,1243476210
Trung tâm Văn hóa - Thông tin & Thể thao Đống Đa,community_centre,,21.01439,105.82235,Hà Nội,Hà Nội,Phố Đặng Tiến Đông,way,943911447
Trung tâm Văn hóa - Thông tin - Thể thao Đặc khu Phú Quý,community_centre,,10.51641,108.9356,,Lâm Đồng,Võ Văn Kiệt,way,1014974130
Trung tâm Văn hóa - Thông tin Thể thao Thành phố Thủ Dầu Một,community_centre,,11.01587,106.67478,,,,way,1202034573
Trung tâm Văn hóa - Thông tin và Thể thao huyện Thạch Thất,community_centre,,21.05654,105.58068,,,,way,1062770982
Trung tâm Văn hóa - Thông tin và Thể thao phường Ba Đình,community_centre,,21.04317,105.83927,Hà Nội,Thành phố Hà Nội,Phố Quán Thánh,way,1231599957
Trung tâm Văn hóa - Thông tin và Thể thao phường Bạch Mai,community_centre,,21.0034,105.85135,Hà Nội,Hà Nội,Phố Bạch Mai,way,892230829
Trung tâm Văn hóa - Thông tin và Thể thao phường Kim Liên,community_centre,,21.00881,105.8313,Hà Nội,Hà Nội,Phố Đặng Văn Ngữ,way,958652608
Trung tâm Văn hóa - Thông tin và Thể thao phường Phú Thượng,community_centre,,21.08871,105.80907,,,Phố Phú Gia,way,964908480
Trung tâm Văn hóa - Thông tin và Thể thao phường Thượng Cát,community_centre,,21.08972,105.7321,,,Đường Tân Dân,way,975967862
Trung tâm Văn hóa - Thông tin và Thể thao phường Tây Hồ,community_centre,,21.07858,105.81528,,,,way,974596731
Trung tâm Văn hóa - Thông tin và Thể thao phường Vĩnh Tuy,community_centre,,21.00632,105.86433,,,Ngách 95/121 Kim Ngưu,way,1441817478
Trung tâm Văn hóa - Thông tin và Thể thao phường Đông Ngạc,community_centre,,21.05879,105.7804,,,,way,699055686
Trung tâm Văn hóa - Thông tin và Thể thao xã Thuận An,community_centre,,21.02223,105.9704,,,Đường Dương Đức Hiền,way,1444629299
Trung tâm Văn hóa - Thể thao Ninh Xá,community_centre,,21.17728,106.06287,Bắc Ninh,Bac Ninh,Đường Nguyễn Cao,way,1446338070
Trung tâm Văn hóa - Thể thao P. Phước Thắng,community_centre,,10.41814,107.16107,,,,node,13361163389
Trung tâm Văn hóa - Thể thao Phường 2,community_centre,,10.75445,106.6769,,,Đường Trần Hưng Ðạo,way,1525476302
Trung tâm Văn hóa - Thể thao phường Mỹ Đình 2,community_centre,,21.03266,105.77385,,,,way,1318588884
Trung tâm Văn hóa - Thể thao xã Tứ Hiệp,community_centre,,20.9473,105.8525,,,,way,1153416084
Trung tâm Văn hóa Cộng đồng Phú Mỹ,community_centre,,10.60249,107.05144,,,,way,267229669
Trung tâm Văn hóa Huyện Cần Giờ,community_centre,,10.40735,106.95827,,,,way,754576805
Trung tâm Văn hóa Học tập Cộng đồng Xuân Tân,community_centre,,10.90551,107.23028,,,,way,659087201
Trung tâm Văn hóa Học tập Cộng đồng xã Bưng Riềng,community_centre,,10.55289,107.48507,,,,way,598541920
Trung tâm Văn hóa Học tập Cộng đồng xã Long Thành Bắc,community_centre,,11.27429,106.13819,,,,way,666291389
Trung tâm Văn hóa Học tập cộng đồng xã Láng Lớn,community_centre,,10.66473,107.16961,,,,way,570394702
Trung tâm Văn hóa Khu phố Tam Lư,community_centre,,21.12264,105.97849,Bắc Ninh,Bac Ninh,Phố Tam Lư 1,way,1424958541
Trung tâm Văn hóa Khu phố Trang Liệt,community_centre,,21.12097,105.95059,Bắc Ninh,Bac Ninh,Phố Trang Liệt 1,way,1422856212
Trung tâm Văn hóa Kinh Bắc,community_centre,,21.18837,106.07958,Bắc Ninh,Bac Ninh,Đường Kinh Dương Vương,node,9501931398
Trung tâm Văn hóa Kinh Bắc,community_centre,,21.18762,106.07891,Thành phố Bắc Ninh,Bac Ninh,Đường Kinh Dương Vương,way,1421285767
Trung tâm Văn hóa Nghệ Thuật Ninh Thuận,community_centre,,11.5794,108.99474,,,Trần Ca,way,1417733428
Trung tâm Văn hóa Phường Hắc Dịch,community_centre,,10.63742,107.11392,,,,way,745694317
Trung tâm Văn hóa Phường Tân Phong,community_centre,,10.96811,106.83428,Thành phố Biên Hòa,Tỉnh Đồng Nai,,way,1018173157
Trung tâm Văn hóa Phường Vĩnh Phước,community_centre,,9.31234,105.93421,,,,way,682095537
Trung tâm Văn hóa Quận 4,community_centre,,10.75985,106.69627,,,,way,682689476
Trung tâm Văn hóa TX Đông Triều,community_centre,,21.07674,106.51954,,,,way,1001066318
Trung tâm Văn hóa Thành phố Bắc Ninh,community_centre,,21.17959,106.0595,Thành phố Bắc Ninh,Bac Ninh,Đường Nguyễn Du,way,1433034846
Trung tâm Văn hóa Thành phố Hà Tĩnh,community_centre,,18.33973,105.89849,tp Hà Tĩnh,,Phan Đình Phùng,way,367547104
Trung tâm Văn hóa Thông tin & Thể thao Huyện Long Đất,community_centre,,10.47054,107.27497,,Tỉnh Bà Rịa - Vũng Tàu,Võ Thị Sáu,way,410573787
Trung tâm Văn hóa Thông tin - Thể thao huyện Phụng Hiệp,community_centre,,9.78056,105.73133,,,,way,1050246459
Trung tâm Văn hóa Thông tin Thành phố Vũng Tàu,community_centre,,10.36275,107.07512,,,,way,790529489
Trung tâm Văn hóa Thông tin Thể thao Thành phố Bà Rịa,community_centre,,10.4983,107.17145,,,,way,741632575
Trung tâm Văn hóa Thông tin Thể thao huyện Côn Đảo,community_centre,,8.67883,106.60009,,,,way,751205936
Trung tâm Văn hóa Thế thao phường Tây Mỗ,community_centre,,21.00633,105.74354,,,,way,976255170
Trung tâm Văn hóa Thể thao & Truyền thanh,community_centre,,10.86925,105.46771,,,,way,663150730
Trung tâm Văn hóa Thể thao phường Mỹ An,community_centre,,16.04464,108.23869,,,,way,1484266489
Trung tâm Văn hóa Thể thao phường Tương Mai,community_centre,,20.98915,105.85266,,,Ngõ 151 Đường Nguyễn Đức Cảnh,way,1446571351
Trung tâm Văn hóa Thể thao và Học tập Cộng đồng xã Thanh Lương,community_centre,,11.71774,106.58793,,,,way,1395726301
Trung tâm Văn hóa Thể thao Đông Thiên,community_centre,,20.98715,105.87986,,,,way,1528441406
Trung tâm Văn hóa Thể thao – Học tập Cộng đồng Phường Trảng Dài,community_centre,,10.99189,106.86384,,,,way,1274528706
Trung tâm Văn hóa Tỉnh Bà Rịa-Vũng Tàu,community_centre,,10.50065,107.16794,,,,way,253056192
Trung tâm Văn hóa Tỉnh Hà Giang,community_centre,,22.83425,104.98861,,,,node,7959468439
Trung tâm Văn hóa Xã Thiện Tân,community_centre,,11.01759,106.87366,,,,way,1065564958
Trung tâm Văn hóa huyện Bắc Tân Uyên,community_centre,,11.12523,106.84663,,,,way,1104214682
Trung tâm Văn hóa huyện Long Điền,community_centre,,10.48715,107.22744,,,,way,741239645
Trung tâm Văn hóa huyện Vĩnh Cửu,community_centre,,11.09376,107.03967,,,,way,986097672
Trung tâm Văn hóa khu Ất,community_centre,,21.1268,106.0801,Bắc Ninh,Bac Ninh,Đường Tiên Ất,way,1474196390
Trung tâm Văn hóa phường An Hoà,community_centre,,10.89333,106.86323,,,,way,1023273344
Trung tâm Văn hóa phường Bửu Hoà,community_centre,,10.93024,106.82044,,,,way,1040527275
Trung tâm Văn hóa phường Hiệp Hoà,community_centre,,10.93311,106.82693,,,,way,1039072275
Trung tâm Văn hóa phường Hoà Bình,community_centre,,10.95225,106.80927,,,,way,1041414661
Trung tâm Văn hóa phường Hố Nai,community_centre,,10.97219,106.87907,,,,way,1023293042
Trung tâm Văn hóa phường Kinh Bắc,community_centre,,21.1888,106.06144,Thành phố Bắc Ninh,Bac Ninh,Phố Yên Mẫn,way,1494634014
Trung tâm Văn hóa phường Long Bình Tân,community_centre,,10.89128,106.85185,,,,way,583928353
Trung tâm Văn hóa phường Quyết Thắng,community_centre,,10.93859,106.82512,,,,way,1043436777
Trung tâm Văn hóa phường Tam Phước,community_centre,,10.86936,106.96594,,,,way,997424906
Trung tâm Văn hóa phường Trung Dũng,community_centre,,10.9553,106.82595,Thành phố Biên Hòa,Tỉnh Đồng Nai,Đường 30 Tháng 4,way,984702421
Trung tâm Văn hóa phường Tân Biên,community_centre,,10.97924,106.89407,,,,way,1039222548
Trung tâm Văn hóa phường Tân Bình,community_centre,,10.93341,106.76653,,,,way,606405883
Trung tâm Văn hóa phường Tân Hạnh,community_centre,,10.95761,106.78201,,,,way,1046846561
Trung tâm Văn hóa phường Tân Tiến,community_centre,,10.96445,106.84762,,,,way,1066347140
Trung tâm Văn hóa thành phố Hà Nội,community_centre,,20.97285,105.78331,,,,way,956996490
Trung tâm Văn hóa thành phố Thủ Đức (cơ sở 1),community_centre,,10.84106,106.79707,,,,way,1190725797
Trung tâm Văn hóa thành phố Thủ Đức (cơ sở 2),community_centre,,10.85126,106.76082,,,,way,1023704927
Trung tâm Văn hóa thể thao - Khu nhà ở công nhân Kim Chung,community_centre,,21.1274,105.77434,,,,way,1265527325
Trung tâm Văn hóa thể thao huyện Đông Hưng,community_centre,,20.55718,106.35281,,,,way,1296221851
Trung tâm Văn hóa thể thao khu Quế Sơn,community_centre,,21.13014,106.05682,Bắc Ninh,Bac Ninh,Đường Nguyễn Thủ Tiệp,way,1430318947
Trung tâm Văn hóa thị trấn Phước Bửu,community_centre,,10.53247,107.3996,,,,way,748937161
Trung tâm Văn hóa tỉnh Hưng Yên,community_centre,,20.64539,106.05247,,,Đường Bạch Đằng,way,975333430
Trung tâm Văn hóa tỉnh Hưng Yên (cơ sở 3),community_centre,,20.44841,106.34372,,,Phố Hai Bà Trưng,way,1518596491
Trung tâm Văn hóa tỉnh Hưng Yên (cơ sở 5),community_centre,,20.44758,106.34255,,,Phố Hai Bà Trưng,way,1518596492
Trung tâm Văn hóa tỉnh Quảng Nam,community_centre,,15.57683,108.47396,,,,way,597531875
Trung tâm Văn hóa tỉnh Thái Nguyên,community_centre,,21.59745,105.84277,,,,way,888793534
Trung tâm Văn hóa tỉnh Vĩnh Long,community_centre,,10.2563,105.97184,,,,way,1000681714
Trung tâm Văn hóa tỉnh Đắk Lắk,community_centre,,12.67918,108.04543,,,,way,1018940381
Trung tâm Văn hóa xã Bình Ba,community_centre,,10.61463,107.2359,,,,way,728723441
Trung tâm Văn hóa xã Bình Châu,community_centre,,10.56196,107.5436,,,,way,666636748
Trung tâm Văn hóa xã Bình Hoà,community_centre,,10.98122,106.80012,,,,way,1055962216
Trung tâm Văn hóa xã Hiếu Liêm,community_centre,,11.11332,106.96595,,,,way,1103979578
Trung tâm Văn hóa xã Phước Hội,community_centre,,10.44822,107.29251,,,,way,1348266148
Trung tâm Văn hóa xã Tam Phước,community_centre,,10.46801,107.2286,,,,way,260405952
Trung tâm Văn hóa xã Thạnh Phú,community_centre,,11.01178,106.8336,,,,way,979951534
Trung tâm Văn hóa xã Tâm Mỹ,community_centre,,11.05624,106.83667,,,,way,1104964907
"Trung tâm Văn hóa, Nghệ thuật thành phố Cần Thơ",community_centre,,10.04468,105.79195,,,,way,1453322305
"Trung tâm Văn hóa, Thể thao và Truyền thông phường Gia Bình",community_centre,,21.05745,106.17102,Thành phố Bắc Ninh,Bac Ninh,Đường Huyền Quang,way,1489171262
"Trung tâm Văn hóa, Thể thao và Truyền thông phường Kinh Bắc",community_centre,,21.19164,106.0656,Thành phố Bắc Ninh,Bac Ninh,Đường Ngô Sĩ Liên,node,12306243935
"Trung tâm Văn hóa, Thể thao và Truyền thông phường Kinh Bắc",community_centre,,21.1916,106.06573,Thành phố Bắc Ninh,Bac Ninh,Đường Ngô Sĩ Liên,way,697056214
"Trung tâm Văn hóa, Thể thao và Truyền thông phường Lương Tài",community_centre,,21.01582,106.20158,Thành phố Bắc Ninh,Bac Ninh,Đường Lý Thái Tổ,way,1489351300
Trung tâm bảo trợ xã hội Đà Nẵng,community_centre,,16.04813,108.15632,,,Đường Đà Sơn,node,8616536617
Trung tâm dịch vụ khoa học và công nghệ Cần Thơ,community_centre,,10.04374,105.77879,,,,node,5211495254
Trung tâm dịch vụ khu kinh tế tỉnh Lào Cai,community_centre,,22.50176,103.9567,,,Thủ Dầu Một,node,5606360321
Trung tâm học tập cộng đồng,community_centre,,22.37625,102.82369,,,,way,1558649137
Trung tâm nuôi dưỡng người tâm thần Đà Nẵng,community_centre,,16.04812,108.15629,,,Đường Đà Sơn,node,8616526720
Trung tâm sinh hoạt thanh thiếu niên Nhà Bè,community_centre,,10.69746,106.74032,,,,way,1093334006
Trung tâm thanh thiếu niên,community_centre,,20.42838,106.18041,,,,way,917700647
Trung tâm thể thao văn hóa phường Đăng Giang,community_centre,,20.84535,106.69656,,,,node,7496299277
Trung tâm văn hóa - Học tập Cộng đồng xã Thái Bình,community_centre,,11.3139,106.06232,,,,way,664826920
Trung tâm văn hóa - thể thao Xã Tân Quan,community_centre,,11.5675,106.6805,,Tỉnh Đồng Nai,Đường tỉnh 756B,way,1472872555
Trung tâm văn hóa Huyện Xuyên Mộc,community_centre,,10.53747,107.40465,,,,way,748981310
Trung tâm văn hóa Thôn Mạch Lũng,community_centre,,21.12287,105.74456,,,"xã Đại Mạch, huyện Đông Anh, thành phố Hà Nội",node,12535622203
Trung tâm văn hóa Xã Xuyên Mộc,community_centre,,10.56376,107.42205,,,,way,748981255
Trung tâm văn hóa công cộng khu phố Vĩnh Kiều 3,community_centre,,21.13171,105.97933,Bắc Ninh,Bac Ninh,Phố Viềng B,way,1450696929
Trung tâm văn hóa khu phố Thượng,community_centre,,21.1475,106.06671,Bắc Ninh,Bac Ninh,,way,1474081496
Trung tâm văn hóa phường Sài Đồng,community_centre,,21.03572,105.9153,Hà Nội,Hà Nội,Ngõ 134 phố Sài Đồng,way,1067819613
Trung tâm văn hóa thiếu nhi phía Nam Thành phố Bắc Ninh,community_centre,,21.05083,106.17147,Thành phố Bắc Ninh,Bac Ninh,Đường Trần Hưng Đạo,way,1420763762
Trung tâm văn hóa thôn Tam Tảo,community_centre,,21.16117,106.00368,Bắc Ninh,Bac Ninh,,way,1451653571
Trung tâm văn hóa thôn Vĩnh Xương Trung,community_centre,,20.78777,105.70368,,,,way,763107746
Trung tâm văn hóa thể thao Công Hà,community_centre,,21.03234,106.03649,Bắc Ninh,Bac Ninh,,way,1539776136
Trung tâm văn hóa thể thao phường Phúc Lợi,community_centre,,21.04179,105.92685,,,Ngõ 201 Đường Phúc Lợi,way,1187339550
Trung tâm văn hóa xã Hiệp Hưng,community_centre,,9.75684,105.75098,,,,way,852019590
Trunng tâm Văn hóa - Thông tin & Thể thao Ninh Hòa,community_centre,,12.49312,109.12472,,,,way,1541216077
Trụ sở - Nhà văn hóa Ấp Vàm Răng,community_centre,,10.13686,105.00442,,,,way,1208653360
Trụ sở KP1 P. Phước Thắng,community_centre,,10.40973,107.14756,,,,way,1464387312
Trụ sở KP1 P. Tam Thắng,community_centre,,10.37488,107.08856,,,,node,13361894150
Trụ sở KP10 P. Phước Thắng,community_centre,,10.4019,107.12287,,,,node,13363722469
Trụ sở KP10 P. Tam Thắng,community_centre,,10.37799,107.11007,,,,node,13361894159
Trụ sở KP11 P. Tam Thắng,community_centre,,10.35845,107.08722,,,,node,13520688554
Trụ sở KP12 P. Tam Thắng,community_centre,,10.35873,107.09522,,,,node,13520688552
Trụ sở KP14 P. Tam Thắng,community_centre,,10.3573,107.08968,,,,node,13361894161
Trụ sở KP15 P. Tam Thắng,community_centre,,10.35892,107.08912,,,,node,13361894162
Trụ sở KP15 P. Vũng Tàu,community_centre,,10.35233,107.08099,,,,node,13361899816
Trụ sở KP15 P. Vũng Tàu,community_centre,,10.35233,107.08099,,,,node,13363117115
Trụ sở KP16 P. Tam Thắng,community_centre,,10.35454,107.09408,,,,node,13361894160
Trụ sở KP17 P. Tam Thắng,community_centre,,10.3648,107.07729,,,,node,13361894154
Trụ sở KP17 P. Vũng Tàu,community_centre,,10.35133,107.07289,,,,node,13360748938
Trụ sở KP18 P. Tam Thắng,community_centre,,10.36925,107.07901,,,,node,13360748940
Trụ sở KP18 P. Vũng Tàu,community_centre,,10.35133,107.07751,,,,node,13361899815
Trụ sở KP18 P. Vũng Tàu,community_centre,,10.35133,107.07751,,,,node,13363117114
Trụ sở KP19 P. Tam Thắng,community_centre,,10.36589,107.07656,,,,node,13360748939
Trụ sở KP2 P. Phước Thắng,community_centre,,10.41413,107.14045,,,,node,13361163388
Trụ sở KP2 P. Tam Thắng,community_centre,,10.37536,107.08417,,,,node,13361894151
Trụ sở KP20 P. Tam Thắng,community_centre,,10.35971,107.0787,,,,node,13360748941
Trụ sở KP21 P. Tam Thắng,community_centre,,10.35909,107.08455,,,,node,13360748945
Trụ sở KP23 P. Tam Thắng,community_centre,,10.36476,107.08634,,,,node,13360748944
Trụ sở KP24 P. Tam Thắng,community_centre,,10.36298,107.08636,,,,node,13360748943
Trụ sở KP25 P. Rạch Dừa,community_centre,,10.39078,107.11596,,,,node,13588781482
Trụ sở KP25 P. Tam Thắng,community_centre,,10.36089,107.08127,,,,way,786450827
Trụ sở KP3 P. Phước Thắng,community_centre,,10.42041,107.1522,,,,node,13361163387
Trụ sở KP3 P. Vũng Tàu,community_centre,,10.34121,107.07772,,,,node,13360771628
Trụ sở KP32 P. Vũng Tàu,community_centre,,10.37233,107.07415,,,,node,13504375678
Trụ sở KP33 P. Vũng Tàu,community_centre,,10.37122,107.07655,,,,node,13504375677
Trụ sở KP34 P. Vũng Tàu,community_centre,,10.37124,107.07693,,,,node,13365981482
Trụ sở KP37 P. Vũng Tàu,community_centre,,10.37259,107.08244,,,,node,13361894153
Trụ sở KP4 P. Tam Thắng,community_centre,,10.36751,107.08826,,,,node,13361894155
"Trụ sở KP4, KP5 P. Phước Thắng",community_centre,,10.41804,107.16117,,,,node,13361163390
Trụ sở KP5 P. Tam Thắng,community_centre,,10.36916,107.09143,,,,node,13361894156
Trụ sở KP5 P. Vũng Tàu,community_centre,,10.33964,107.08243,,,,node,13360771627
Trụ sở KP6 P. Phước Thắng,community_centre,,10.45661,107.1725,,,,node,13363119942
Trụ sở KP6 P. Tam Thắng,community_centre,,10.35954,107.0961,,,,node,13361894149
Trụ sở KP7 P. Phước Thắng,community_centre,,10.41323,107.13866,,,,node,13363119943
Trụ sở KP7 P. Tam Thắng,community_centre,,10.36053,107.09875,,,,node,13361894158
Trụ sở KP7 P. Vũng Tàu,community_centre,,10.33636,107.09058,,,,node,13360771626
Trụ sở KP8 P. Phước Thắng,community_centre,,10.40968,107.1351,,,,node,13363119944
Trụ sở KP8 P. Tam Thắng,community_centre,,10.36606,107.09182,,,,node,13361894157
Trụ sở KP9 P. Phước Thắng,community_centre,,10.40696,107.12807,,,,node,13363119945
Trụ sở KP9 P. Tam Thắng,community_centre,,10.36752,107.10142,,,,node,13520688553
"Trụ sở Khu phố Bến Súc, phường Bà Rịa",community_centre,,10.47234,107.16673,,,,way,1545139286
"Trụ sở Khu phố Long Kiên, phường Bà Rịa",community_centre,,10.50165,107.18616,,,,way,1545139284
"Trụ sở Khu phố Long Toàn, phường Bà Rịa",community_centre,,10.49122,107.19209,,,,way,1545139283
"Trụ sở Khu phố Lập Thành, phường Bà Rịa",community_centre,,10.49454,107.17749,,,,way,1545139288
"Trụ sở Khu phố Phước Hiệp, phường Bà Rịa",community_centre,,10.49761,107.17006,,,,way,786548127
"Trụ sở Khu phố Phước Hạnh, phường Bà Rịa",community_centre,,10.4991,107.19671,,,,way,1545139285
"Trụ sở Khu phố Phước Liên, phường Bà Rịa",community_centre,,10.4943,107.16683,,,,way,577760725
"Trụ sở Khu phố Phước Lễ, phường Bà Rịa",community_centre,,10.49462,107.1709,,,,way,1545139287
"Trụ sở Khu phố Phước Nguyên, phường Bà Rịa",community_centre,,10.50197,107.18274,,,,way,1545139279
"Trụ sở Khu phố Phước Thành, phường Bà Rịa",community_centre,,10.49944,107.18031,,,,way,1545139280
"Trụ sở Khu phố Phước Trung, phường Bà Rịa",community_centre,,10.49153,107.18379,,,,way,1545139281
"Trụ sở Khu phố Phước Đức, phường Bà Rịa",community_centre,,10.49288,107.1865,,,,way,1545139282
Trụ sở Kp3 P. Tam Thắng,community_centre,,10.37163,107.08457,,,,node,13361894152
Trụ sở TDP số 5+30,community_centre,,21.0397,105.87202,Hà Nội,Hà Nội,Phố Ái Mộ,way,704250750
"Trụ sở Thôn 1, xã Long Sơn",community_centre,,10.46395,107.07668,,,,way,1537640875
"Trụ sở Thôn 2, xã Long Sơn",community_centre,,10.4749,107.0627,,,,way,1537640876
"Trụ sở Thôn 3, xã Long Sơn",community_centre,,10.44626,107.07492,,,,way,1537640877
"Trụ sở Thôn 4, xã Long Sơn",community_centre,,10.44548,107.08691,,,,way,1537640878
"Trụ sở Thôn 5, xã Long Sơn",community_centre,,10.4547,107.09763,,,,way,743798596
"Trụ sở Thôn 6, xã Long Sơn",community_centre,,10.45903,107.09756,,,,node,14005964416
Trụ sở bảo vệ khu phố 3 Vĩnh Kiều,community_centre,,21.13128,105.97917,Bắc Ninh,Bac Ninh,Phố Viềng B,way,1450696927
Trụ sở hành chính Ấp 4B,community_centre,,10.66135,107.3968,,,,node,12094600126
Trụ sở khu phố 3,community_centre,,10.34851,107.07533,,,,node,7406092138
Trụ sở khu phố 4,community_centre,,10.38141,107.06661,,,,way,901408249
Trụ sở thôn Tân Trung,community_centre,,10.56135,107.16362,,,,way,1472899702
Trụ sở Ấp 5 xã Châu Pha,community_centre,,10.62431,107.08793,,,,node,13374321804
"Trụ sở ấp An Lạc, xã Long Điền",community_centre,,10.48663,107.24554,,,,node,13806406628
"Trụ sở ấp An Phú, xã Long Điền",community_centre,,10.48353,107.24912,,,,node,13806406627
"Trụ sở ấp Bà Rịa, xã Hồ Tràm",community_centre,,10.5484,107.38993,,,,node,13669016025
"Trụ sở ấp Bà Tô, xã Hồ Tràm",community_centre,,10.54469,107.39395,,,,node,13669016024
"Trụ sở ấp Cây Điệp, xã Hồ Tràm",community_centre,,10.56349,107.3842,,,,node,13669016027
"Trụ sở ấp Gò Cà, xã Hồ Tràm",community_centre,,10.49752,107.40984,,,,node,13669016016
"Trụ sở ấp Gò Cát, xã Hồ Tràm",community_centre,,10.52197,107.37371,,,,node,13669016018
"Trụ sở ấp Hoàng Giao, xã Ngãi Giao",community_centre,,10.65616,107.23474,,,,node,13674044325
"Trụ sở ấp Hồ Tràm, xã Hồ Tràm",community_centre,,10.47323,107.43678,,,,node,13669016015
"Trụ sở ấp Hồng Lan, xã Ngãi Giao",community_centre,,10.64589,107.23965,,,,node,13674044324
"Trụ sở ấp Kim Giao, xã Ngãi Giao",community_centre,,10.64073,107.23291,,,,node,13674044326
"Trụ sở ấp La Vân, xã Ngãi Giao",community_centre,,10.64536,107.2499,,,,node,13674044323
"Trụ sở ấp Long Bình, xã Long Điền",community_centre,,10.48037,107.21077,,,,node,13805538470
"Trụ sở ấp Long Liên, xã Long Điền",community_centre,,10.49227,107.20736,,,,node,13806406622
"Trụ sở ấp Long Nguyên, xã Long Điền",community_centre,,10.48569,107.20371,,,,node,13805538469
"Trụ sở ấp Long Sơn, xã Long Điền",community_centre,,10.4808,107.21731,,,,node,13806406623
